name,current_day,middle_eastern,african,american,mexican,latin_american,italian,chinese,japanese,southern_central_asian,french,eastern_europe,central_europe,caribbean,mediterranean,indian,spanish,kosher,gluten_free,wheelchair,vegan,vegetarian,pescatarian,keto,soy,dog,covid,occasion,num_people,meal,oneDollar,twoDollar,threeDollar,fourDollar,rest_id,going
Menelik S.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Yuribel A.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Vaidehi B.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Bridgette F.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Tan H.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Brianna B.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Regina S.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Elena V.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,3.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Hope A.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Lance T.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Domenik J.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Ruby O.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Monica F.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Spencer Z.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Eugenia S.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Kobie W.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,8.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Elden A.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,8.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Shanny A.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Jazmin R.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Jacquelyn Masani C.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Marisol R.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Aj B.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Kim C.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Brandy B.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Tiffanne M.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,0
Gina A.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,lunch,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Wawa Y.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,friends,2.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Maham S.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Summer T.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Gracie P.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,0
Diana J.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,friends,2.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Crystal W.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Bronwyn E.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Emerson A.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Veronica S.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Francis P.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Jeannine ..,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Roxy C.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Carlo M.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Penelope B.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,0
Marina N.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Khin O.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Samanda V.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Anisha A.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,lunch,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Sydney F.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Dorothy P.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Yeon S.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Nola T.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Gabe L.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Conor H.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Omar E.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Daniela H.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,friends,2.0,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Que Q.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Yvette H.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Amber T.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,friends,2.0,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Marelle C.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Santiago C.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Gabriela N.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,0
Darlene F.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Kristine D.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Marie D.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Anushka G.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Ali D.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,breakfast,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Ching K.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,1,0,0,0,SpCeYPhky4gsWa9-IBtw2A,1
Khalilah H.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Sae W.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Asha I.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
De'Leisa N.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Lienna E.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Lakeisha S.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Brandi T.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Kyla P.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Cynthia G.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Kristin A.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
S N.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Warren G.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
B A.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Oscar O.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
L R.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,8.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Cleveland D.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Mason N.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Pablo R.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
CeeJay H.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Emma Z.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
G T.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Rayelle C.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Sonday K.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Shakeelah A.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Ray B.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Indhira B.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Adrian B.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Allyx s.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Annie B.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Sheena G.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
JJ G.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,friends,8.0,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Frank P.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Colin J.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Jamaal M.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,lunch,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Alexandra A.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,ZQmeDA4ZkM6F1dr2HNVWXA,1
Nick G.,Wednesday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,lunch,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Cat C.,Wednesday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Christian S.,Monday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Douglas Q.,Saturday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Lila Y.,Thursday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Christine V.,Monday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Amy Y.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Cherepaha B.,Saturday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,family,3.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Valentina D.,Thursday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Chiang K.,Wednesday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Kelsey O.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Sina E.,Thursday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Hank K.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,lunch,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Crystal L.,Friday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Santita N.,Saturday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,friends,5.0,lunch,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Ran C.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,0
phil m.,Saturday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Szymon S.,Monday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Henry H.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Krysten I.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,breakfast,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Helena K.,Tuesday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
W R.,Monday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,breakfast,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,0
Sa S.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,0
Bryan N.,Sunday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Spencer F.,Monday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,lunch,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Ali L.,Monday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Buz z.,Tuesday,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,1,0,0,0,H0pwrVQsgRra0aM3zyIBzA,1
Lorelei D.,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Katya H.,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,lunch,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Raquel W.,Sunday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,0
Ally F.,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
